inventory_id,product_id,snapshot_date,warehouse_id,quantity_on_hand,quantity_reserved,reorder_triggered,unit_cost_snapshot,created_at,reorder_point,reorder_quantity,quantity_available,is_below_reorder
13198,37,2024-01-22,WH-003,15,1,False,305.29,2024-01-22,26,52,14,True
13199,37,2024-01-23,WH-003,14,0,False,290.8,2024-01-23,26,52,14,True
13200,37,2024-01-24,WH-003,12,0,False,292.96,2024-01-24,26,52,12,True
13201,37,2024-01-25,WH-003,9,1,False,292.86,2024-01-25,26,52,8,True
13202,37,2024-01-26,WH-003,8,1,False,293.65,2024-01-26,26,52,7,True
13203,37,2024-01-27,WH-003,7,1,False,292.76,2024-01-27,26,52,6,True
13204,37,2024-01-28,WH-003,5,1,False,300.07,2024-01-28,26,52,4,True
13205,37,2024-01-29,WH-003,2,0,False,304.0,2024-01-29,26,52,2,True
13206,37,2024-01-30,WH-003,1,0,False,288.71,2024-01-30,26,52,1,True
13207,37,2024-01-31,WH-003,0,0,False,302.87,2024-01-31,26,52,0,True
13208,37,2024-02-01,WH-003,0,0,False,291.6,2024-02-01,26,52,0,True
13209,37,2024-02-02,WH-003,48,10,False,297.32,2024-02-02,26,52,38,False
13210,37,2024-02-03,WH-003,47,10,False,302.39,2024-02-03,26,52,37,False
13211,37,2024-02-04,WH-003,46,8,False,296.76,2024-02-04,26,52,38,False
13212,37,2024-02-05,WH-003,45,3,False,302.04,2024-02-05,26,52,42,False
13213,37,2024-02-06,WH-003,44,8,False,294.35,2024-02-06,26,52,36,False
13214,37,2024-02-07,WH-003,42,3,False,291.66,2024-02-07,26,52,39,False
13215,37,2024-02-08,WH-003,41,10,False,302.63,2024-02-08,26,52,31,False
13216,37,2024-02-09,WH-003,40,3,False,306.02,2024-02-09,26,52,37,False
13217,37,2024-02-10,WH-003,38,8,False,291.36,2024-02-10,26,52,30,False
13218,37,2024-02-11,WH-003,37,0,False,299.97,2024-02-11,26,52,37,False
13219,37,2024-02-12,WH-003,34,0,False,305.4,2024-02-12,26,52,34,False
13220,37,2024-02-13,WH-003,31,4,False,292.91,2024-02-13,26,52,27,False
13221,37,2024-02-14,WH-003,27,6,False,289.08,2024-02-14,26,52,21,True
13222,37,2024-02-15,WH-003,25,0,True,293.35,2024-02-15,26,52,25,True
13223,37,2024-02-16,WH-003,23,1,False,300.09,2024-02-16,26,52,22,True
13224,37,2024-02-17,WH-003,21,1,False,298.96,2024-02-17,26,52,20,True
13225,37,2024-02-18,WH-003,20,1,False,296.36,2024-02-18,26,52,19,True
13226,37,2024-02-19,WH-003,16,1,False,294.38,2024-02-19,26,52,15,True
13227,37,2024-02-20,WH-003,11,2,False,289.06,2024-02-20,26,52,9,True
13228,37,2024-02-21,WH-003,9,1,False,297.11,2024-02-21,26,52,8,True
13229,37,2024-02-22,WH-003,8,2,False,294.57,2024-02-22,26,52,6,True
13230,37,2024-02-23,WH-003,4,0,False,300.73,2024-02-23,26,52,4,True
13231,37,2024-02-24,WH-003,1,0,False,298.98,2024-02-24,26,52,1,True
13232,37,2024-02-25,WH-003,0,0,False,300.7,2024-02-25,26,52,0,True
13233,37,2024-02-26,WH-003,0,0,False,304.86,2024-02-26,26,52,0,True
13234,37,2024-02-27,WH-003,0,0,False,305.04,2024-02-27,26,52,0,True
13235,37,2024-02-28,WH-003,0,0,False,296.06,2024-02-28,26,52,0,True
13236,37,2024-02-29,WH-003,0,0,False,304.77,2024-02-29,26,52,0,True
13237,37,2024-03-01,WH-003,48,0,False,297.25,2024-03-01,26,52,48,False
13238,37,2024-03-02,WH-003,47,8,False,294.28,2024-03-02,26,52,39,False
13239,37,2024-03-03,WH-003,45,11,False,298.52,2024-03-03,26,52,34,False
13240,37,2024-03-04,WH-003,42,0,False,302.99,2024-03-04,26,52,42,False
13241,37,2024-03-05,WH-003,41,9,False,302.61,2024-03-05,26,52,32,False
13242,37,2024-03-06,WH-003,39,4,False,298.35,2024-03-06,26,52,35,False
13243,37,2024-03-07,WH-003,36,7,False,288.93,2024-03-07,26,52,29,False
13244,37,2024-03-08,WH-003,35,8,False,301.53,2024-03-08,26,52,27,False
13245,37,2024-03-09,WH-003,34,0,False,303.61,2024-03-09,26,52,34,False
13246,37,2024-03-10,WH-003,32,2,False,293.87,2024-03-10,26,52,30,False
13247,37,2024-03-11,WH-003,31,4,False,294.82,2024-03-11,26,52,27,False
13248,37,2024-03-12,WH-003,30,2,False,296.39,2024-03-12,26,52,28,False
13249,37,2024-03-13,WH-003,27,2,False,303.51,2024-03-13,26,52,25,True
13250,37,2024-03-14,WH-003,26,2,True,292.33,2024-03-14,26,52,24,True
13251,37,2024-03-15,WH-003,25,0,False,301.81,2024-03-15,26,52,25,True
13252,37,2024-03-16,WH-003,22,1,False,292.16,2024-03-16,26,52,21,True
13253,37,2024-03-17,WH-003,20,1,False,289.52,2024-03-17,26,52,19,True
13254,37,2024-03-18,WH-003,18,1,False,296.8,2024-03-18,26,52,17,True
13255,37,2024-03-19,WH-003,14,0,False,297.74,2024-03-19,26,52,14,True
13256,37,2024-03-20,WH-003,9,2,False,290.47,2024-03-20,26,52,7,True
13257,37,2024-03-21,WH-003,8,0,False,303.53,2024-03-21,26,52,8,True
13258,37,2024-03-22,WH-003,5,0,False,290.78,2024-03-22,26,52,5,True
13259,37,2024-03-23,WH-003,4,0,False,291.31,2024-03-23,26,52,4,True
13260,37,2024-03-24,WH-003,4,1,False,300.21,2024-03-24,26,52,3,True
13261,37,2024-03-25,WH-003,1,0,False,300.13,2024-03-25,26,52,1,True
13262,37,2024-03-26,WH-003,0,0,False,296.16,2024-03-26,26,52,0,True
13263,37,2024-03-27,WH-003,0,0,False,306.03,2024-03-27,26,52,0,True
13264,37,2024-03-28,WH-003,0,0,False,304.41,2024-03-28,26,52,0,True
13265,37,2024-03-29,WH-003,0,0,False,302.08,2024-03-29,26,52,0,True
13266,37,2024-03-30,WH-003,0,0,False,289.8,2024-03-30,26,52,0,True
13267,37,2024-03-31,WH-003,51,2,False,295.18,2024-03-31,26,52,49,False
13268,37,2024-04-01,WH-003,50,6,False,297.6,2024-04-01,26,52,44,False
13269,37,2024-04-02,WH-003,49,2,False,292.97,2024-04-02,26,52,47,False
13270,37,2024-04-03,WH-003,47,3,False,292.47,2024-04-03,26,52,44,False
13271,37,2024-04-04,WH-003,45,3,False,298.19,2024-04-04,26,52,42,False
13272,37,2024-04-05,WH-003,43,8,False,298.94,2024-04-05,26,52,35,False
13273,37,2024-04-06,WH-003,42,5,False,291.91,2024-04-06,26,52,37,False
13274,37,2024-04-07,WH-003,41,4,False,302.7,2024-04-07,26,52,37,False
13275,37,2024-04-08,WH-003,37,9,False,293.87,2024-04-08,26,52,28,False
13276,37,2024-04-09,WH-003,36,7,False,306.09,2024-04-09,26,52,29,False
13277,37,2024-04-10,WH-003,34,6,False,295.56,2024-04-10,26,52,28,False
13278,37,2024-04-11,WH-003,32,2,False,288.79,2024-04-11,26,52,30,False
13279,37,2024-04-12,WH-003,29,3,False,304.29,2024-04-12,26,52,26,True
13280,37,2024-04-13,WH-003,28,7,False,303.84,2024-04-13,26,52,21,True
13281,37,2024-04-14,WH-003,25,4,True,290.37,2024-04-14,26,52,21,True
13282,37,2024-04-15,WH-003,23,0,False,291.63,2024-04-15,26,52,23,True
13283,37,2024-04-16,WH-003,21,4,False,305.59,2024-04-16,26,52,17,True
13284,37,2024-04-17,WH-003,20,5,False,290.93,2024-04-17,26,52,15,True
13285,37,2024-04-18,WH-003,15,1,False,306.11,2024-04-18,26,52,14,True
13286,37,2024-04-19,WH-003,13,0,False,293.57,2024-04-19,26,52,13,True
13287,37,2024-04-20,WH-003,12,0,False,304.84,2024-04-20,26,52,12,True
13288,37,2024-04-21,WH-003,8,0,False,304.76,2024-04-21,26,52,8,True
13289,37,2024-04-22,WH-003,7,1,False,303.77,2024-04-22,26,52,6,True
13290,37,2024-04-23,WH-003,6,1,False,297.58,2024-04-23,26,52,5,True
13291,37,2024-04-24,WH-003,2,0,False,295.7,2024-04-24,26,52,2,True
13292,37,2024-04-25,WH-003,0,0,False,293.66,2024-04-25,26,52,0,True
13293,37,2024-04-26,WH-003,0,0,False,290.18,2024-04-26,26,52,0,True
13294,37,2024-04-27,WH-003,0,0,False,302.42,2024-04-27,26,52,0,True
13295,37,2024-04-28,WH-003,0,0,False,305.55,2024-04-28,26,52,0,True
13296,37,2024-04-29,WH-003,51,12,False,298.38,2024-04-29,26,52,39,False
13297,37,2024-04-30,WH-003,49,5,False,296.69,2024-04-30,26,52,44,False
13298,37,2024-05-01,WH-003,47,7,False,299.01,2024-05-01,26,52,40,False
13299,37,2024-05-02,WH-003,43,10,False,289.28,2024-05-02,26,52,33,False
13300,37,2024-05-03,WH-003,39,0,False,290.32,2024-05-03,26,52,39,False
13301,37,2024-05-04,WH-003,38,9,False,292.07,2024-05-04,26,52,29,False
13302,37,2024-05-05,WH-003,35,0,False,300.95,2024-05-05,26,52,35,False
13303,37,2024-05-06,WH-003,32,4,False,292.39,2024-05-06,26,52,28,False
13304,37,2024-05-07,WH-003,30,6,False,288.88,2024-05-07,26,52,24,True
13305,37,2024-05-08,WH-003,27,5,False,291.4,2024-05-08,26,52,22,True
13306,37,2024-05-09,WH-003,23,5,True,304.94,2024-05-09,26,52,18,True
13307,37,2024-05-10,WH-003,22,1,False,290.08,2024-05-10,26,52,21,True
13308,37,2024-05-11,WH-003,22,4,False,303.7,2024-05-11,26,52,18,True
13309,37,2024-05-12,WH-003,20,2,False,294.9,2024-05-12,26,52,18,True
13310,37,2024-05-13,WH-003,17,3,False,298.69,2024-05-13,26,52,14,True
13311,37,2024-05-14,WH-003,13,3,False,300.44,2024-05-14,26,52,10,True
13312,37,2024-05-15,WH-003,12,3,False,302.29,2024-05-15,26,52,9,True
13313,37,2024-05-16,WH-003,9,0,False,292.71,2024-05-16,26,52,9,True
13314,37,2024-05-17,WH-003,6,1,False,301.59,2024-05-17,26,52,5,True
13315,37,2024-05-18,WH-003,5,1,False,302.66,2024-05-18,26,52,4,True
13316,37,2024-05-19,WH-003,3,0,False,294.73,2024-05-19,26,52,3,True
13317,37,2024-05-20,WH-003,2,0,False,303.61,2024-05-20,26,52,2,True
13318,37,2024-05-21,WH-003,0,0,False,290.72,2024-05-21,26,52,0,True
13319,37,2024-05-22,WH-003,0,0,False,302.21,2024-05-22,26,52,0,True
13320,37,2024-05-23,WH-003,0,0,False,291.18,2024-05-23,26,52,0,True
13321,37,2024-05-24,WH-003,50,9,False,290.29,2024-05-24,26,52,41,False
13322,37,2024-05-25,WH-003,50,6,False,295.61,2024-05-25,26,52,44,False
13323,37,2024-05-26,WH-003,50,10,False,300.05,2024-05-26,26,52,40,False
13324,37,2024-05-27,WH-003,50,8,False,299.2,2024-05-27,26,52,42,False
13325,37,2024-05-28,WH-003,50,7,False,296.86,2024-05-28,26,52,43,False
13326,37,2024-05-29,WH-003,50,1,False,293.72,2024-05-29,26,52,49,False
13327,37,2024-05-30,WH-003,50,9,False,301.14,2024-05-30,26,52,41,False
13328,37,2024-05-31,WH-003,46,6,False,290.75,2024-05-31,26,52,40,False
13329,37,2024-06-01,WH-003,44,3,False,291.61,2024-06-01,26,52,41,False
13330,37,2024-06-02,WH-003,43,2,False,295.17,2024-06-02,26,52,41,False
13331,37,2024-06-03,WH-003,39,3,False,302.32,2024-06-03,26,52,36,False
13332,37,2024-06-04,WH-003,38,4,False,302.39,2024-06-04,26,52,34,False
13333,37,2024-06-05,WH-003,36,3,False,289.8,2024-06-05,26,52,33,False
13334,37,2024-06-06,WH-003,35,4,False,306.02,2024-06-06,26,52,31,False
13335,37,2024-06-07,WH-003,32,2,False,294.31,2024-06-07,26,52,30,False
13336,37,2024-06-08,WH-003,29,5,False,296.27,2024-06-08,26,52,24,True
13337,37,2024-06-09,WH-003,28,3,False,303.12,2024-06-09,26,52,25,True
13338,37,2024-06-10,WH-003,27,5,False,291.11,2024-06-10,26,52,22,True
13339,37,2024-06-11,WH-003,24,4,True,294.3,2024-06-11,26,52,20,True
13340,37,2024-06-12,WH-003,23,3,False,303.94,2024-06-12,26,52,20,True
13341,37,2024-06-13,WH-003,21,5,False,289.89,2024-06-13,26,52,16,True
13342,37,2024-06-14,WH-003,20,2,False,303.14,2024-06-14,26,52,18,True
13343,37,2024-06-15,WH-003,19,2,False,301.81,2024-06-15,26,52,17,True
13344,37,2024-06-16,WH-003,18,0,False,305.59,2024-06-16,26,52,18,True
13345,37,2024-06-17,WH-003,17,3,False,289.88,2024-06-17,26,52,14,True
13346,37,2024-06-18,WH-003,17,3,False,304.01,2024-06-18,26,52,14,True
13347,37,2024-06-19,WH-003,16,4,False,294.06,2024-06-19,26,52,12,True
13348,37,2024-06-20,WH-003,13,1,False,304.38,2024-06-20,26,52,12,True
13349,37,2024-06-21,WH-003,11,0,False,299.33,2024-06-21,26,52,11,True
13350,37,2024-06-22,WH-003,9,0,False,305.46,2024-06-22,26,52,9,True
13351,37,2024-06-23,WH-003,7,0,False,294.78,2024-06-23,26,52,7,True
13352,37,2024-06-24,WH-003,5,1,False,301.73,2024-06-24,26,52,4,True
13353,37,2024-06-25,WH-003,4,0,False,297.79,2024-06-25,26,52,4,True
13354,37,2024-06-26,WH-003,52,9,False,300.46,2024-06-26,26,52,43,False
13355,37,2024-06-27,WH-003,51,10,False,292.92,2024-06-27,26,52,41,False
13356,37,2024-06-28,WH-003,49,11,False,299.23,2024-06-28,26,52,38,False
13357,37,2024-06-29,WH-003,48,0,False,303.53,2024-06-29,26,52,48,False
13358,37,2024-06-30,WH-003,47,0,False,302.02,2024-06-30,26,52,47,False
13359,37,2024-07-01,WH-003,43,6,False,291.8,2024-07-01,26,52,37,False
13360,37,2024-07-02,WH-003,40,0,False,303.45,2024-07-02,26,52,40,False
13361,37,2024-07-03,WH-003,36,5,False,301.32,2024-07-03,26,52,31,False
13362,37,2024-07-04,WH-003,34,0,False,291.83,2024-07-04,26,52,34,False
13363,37,2024-07-05,WH-003,31,2,False,299.54,2024-07-05,26,52,29,False
13364,37,2024-07-06,WH-003,30,2,False,290.07,2024-07-06,26,52,28,False
13365,37,2024-07-07,WH-003,28,0,False,298.18,2024-07-07,26,52,28,False
13366,37,2024-07-08,WH-003,27,5,False,289.12,2024-07-08,26,52,22,True
13367,37,2024-07-09,WH-003,25,0,True,295.8,2024-07-09,26,52,25,True
13368,37,2024-07-10,WH-003,23,1,False,300.25,2024-07-10,26,52,22,True
13369,37,2024-07-11,WH-003,20,3,False,292.55,2024-07-11,26,52,17,True
13370,37,2024-07-12,WH-003,18,0,False,300.85,2024-07-12,26,52,18,True
13371,37,2024-07-13,WH-003,17,4,False,288.55,2024-07-13,26,52,13,True
13372,37,2024-07-14,WH-003,16,2,False,294.28,2024-07-14,26,52,14,True
13373,37,2024-07-15,WH-003,15,0,False,289.36,2024-07-15,26,52,15,True
13374,37,2024-07-16,WH-003,14,3,False,297.01,2024-07-16,26,52,11,True
13375,37,2024-07-17,WH-003,12,1,False,296.75,2024-07-17,26,52,11,True
13376,37,2024-07-18,WH-003,11,0,False,293.96,2024-07-18,26,52,11,True
13377,37,2024-07-19,WH-003,7,1,False,299.07,2024-07-19,26,52,6,True
13378,37,2024-07-20,WH-003,6,0,False,292.17,2024-07-20,26,52,6,True
13379,37,2024-07-21,WH-003,3,0,False,304.95,2024-07-21,26,52,3,True
13380,37,2024-07-22,WH-003,2,0,False,300.68,2024-07-22,26,52,2,True
13381,37,2024-07-23,WH-003,0,0,False,293.53,2024-07-23,26,52,0,True
13382,37,2024-07-24,WH-003,50,4,False,296.49,2024-07-24,26,52,46,False
13383,37,2024-07-25,WH-003,49,7,False,289.16,2024-07-25,26,52,42,False
13384,37,2024-07-26,WH-003,46,4,False,300.15,2024-07-26,26,52,42,False
13385,37,2024-07-27,WH-003,45,1,False,293.79,2024-07-27,26,52,44,False
13386,37,2024-07-28,WH-003,42,8,False,293.78,2024-07-28,26,52,34,False
13387,37,2024-07-29,WH-003,40,4,False,292.59,2024-07-29,26,52,36,False
13388,37,2024-07-30,WH-003,39,8,False,300.88,2024-07-30,26,52,31,False
13389,37,2024-07-31,WH-003,38,0,False,304.86,2024-07-31,26,52,38,False
13390,37,2024-08-01,WH-003,36,2,False,291.81,2024-08-01,26,52,34,False
13391,37,2024-08-02,WH-003,32,2,False,304.95,2024-08-02,26,52,30,False
13392,37,2024-08-03,WH-003,31,6,False,293.24,2024-08-03,26,52,25,True
13393,37,2024-08-04,WH-003,30,5,False,302.7,2024-08-04,26,52,25,True
13394,37,2024-08-05,WH-003,25,1,True,302.99,2024-08-05,26,52,24,True
13395,37,2024-08-06,WH-003,22,3,False,289.14,2024-08-06,26,52,19,True
13396,37,2024-08-07,WH-003,19,1,False,288.75,2024-08-07,26,52,18,True
13397,37,2024-08-08,WH-003,16,0,False,299.58,2024-08-08,26,52,16,True
13398,37,2024-08-09,WH-003,15,1,False,305.66,2024-08-09,26,52,14,True
13399,37,2024-08-10,WH-003,13,3,False,303.05,2024-08-10,26,52,10,True
13400,37,2024-08-11,WH-003,11,2,False,298.74,2024-08-11,26,52,9,True
13401,37,2024-08-12,WH-003,10,1,False,298.52,2024-08-12,26,52,9,True
13402,37,2024-08-13,WH-003,8,0,False,291.99,2024-08-13,26,52,8,True
13403,37,2024-08-14,WH-003,5,0,False,298.7,2024-08-14,26,52,5,True
13404,37,2024-08-15,WH-003,0,0,False,296.1,2024-08-15,26,52,0,True
13405,37,2024-08-16,WH-003,0,0,False,300.27,2024-08-16,26,52,0,True
13406,37,2024-08-17,WH-003,0,0,False,301.54,2024-08-17,26,52,0,True
13407,37,2024-08-18,WH-003,0,0,False,289.14,2024-08-18,26,52,0,True
13408,37,2024-08-19,WH-003,0,0,False,305.37,2024-08-19,26,52,0,True
13409,37,2024-08-20,WH-003,0,0,False,292.44,2024-08-20,26,52,0,True
13410,37,2024-08-21,WH-003,0,0,False,293.43,2024-08-21,26,52,0,True
13411,37,2024-08-22,WH-003,0,0,False,301.89,2024-08-22,26,52,0,True
13412,37,2024-08-23,WH-003,0,0,False,296.04,2024-08-23,26,52,0,True
13413,37,2024-08-24,WH-003,0,0,False,300.71,2024-08-24,26,52,0,True
13414,37,2024-08-25,WH-003,0,0,False,300.38,2024-08-25,26,52,0,True
13415,37,2024-08-26,WH-003,0,0,False,299.19,2024-08-26,26,52,0,True
13416,37,2024-08-27,WH-003,0,0,False,299.37,2024-08-27,26,52,0,True
13417,37,2024-08-28,WH-003,0,0,False,288.52,2024-08-28,26,52,0,True
13418,37,2024-08-29,WH-003,0,0,False,305.74,2024-08-29,26,52,0,True
13419,37,2024-08-30,WH-003,0,0,False,291.38,2024-08-30,26,52,0,True
13420,37,2024-08-31,WH-003,0,0,False,297.19,2024-08-31,26,52,0,True
13421,37,2024-09-01,WH-003,51,8,False,300.31,2024-09-01,26,52,43,False
13422,37,2024-09-02,WH-003,49,10,False,297.0,2024-09-02,26,52,39,False
13423,37,2024-09-03,WH-003,44,1,False,288.63,2024-09-03,26,52,43,False
13424,37,2024-09-04,WH-003,41,6,False,295.77,2024-09-04,26,52,35,False
13425,37,2024-09-05,WH-003,39,0,False,303.9,2024-09-05,26,52,39,False
13426,37,2024-09-06,WH-003,38,0,False,290.83,2024-09-06,26,52,38,False
13427,37,2024-09-07,WH-003,38,7,False,302.29,2024-09-07,26,52,31,False
13428,37,2024-09-08,WH-003,37,3,False,290.33,2024-09-08,26,52,34,False
13429,37,2024-09-09,WH-003,36,0,False,302.0,2024-09-09,26,52,36,False
13430,37,2024-09-10,WH-003,32,8,False,295.96,2024-09-10,26,52,24,True
13431,37,2024-09-11,WH-003,27,6,False,292.16,2024-09-11,26,52,21,True
13432,37,2024-09-12,WH-003,24,1,True,293.13,2024-09-12,26,52,23,True
13433,37,2024-09-13,WH-003,19,4,False,297.85,2024-09-13,26,52,15,True
13434,37,2024-09-14,WH-003,16,4,False,295.24,2024-09-14,26,52,12,True
13435,37,2024-09-15,WH-003,15,0,False,302.32,2024-09-15,26,52,15,True
13436,37,2024-09-16,WH-003,13,3,False,291.59,2024-09-16,26,52,10,True
13437,37,2024-09-17,WH-003,8,0,False,295.39,2024-09-17,26,52,8,True
13438,37,2024-09-18,WH-003,3,0,False,290.68,2024-09-18,26,52,3,True
13439,37,2024-09-19,WH-003,1,0,False,290.8,2024-09-19,26,52,1,True
13440,37,2024-09-20,WH-003,0,0,False,305.68,2024-09-20,26,52,0,True
13441,37,2024-09-21,WH-003,0,0,False,291.37,2024-09-21,26,52,0,True
13442,37,2024-09-22,WH-003,0,0,False,299.81,2024-09-22,26,52,0,True
13443,37,2024-09-23,WH-003,0,0,False,300.33,2024-09-23,26,52,0,True
13444,37,2024-09-24,WH-003,0,0,False,296.76,2024-09-24,26,52,0,True
13445,37,2024-09-25,WH-003,0,0,False,293.61,2024-09-25,26,52,0,True
13446,37,2024-09-26,WH-003,0,0,False,304.31,2024-09-26,26,52,0,True
13447,37,2024-09-27,WH-003,0,0,False,294.54,2024-09-27,26,52,0,True
13448,37,2024-09-28,WH-003,0,0,False,291.66,2024-09-28,26,52,0,True
13449,37,2024-09-29,WH-003,0,0,False,302.59,2024-09-29,26,52,0,True
13450,37,2024-09-30,WH-003,0,0,False,299.81,2024-09-30,26,52,0,True
13451,37,2024-10-01,WH-003,0,0,False,291.81,2024-10-01,26,52,0,True
13452,37,2024-10-02,WH-003,0,0,False,301.62,2024-10-02,26,52,0,True
13453,37,2024-10-03,WH-003,0,0,False,291.58,2024-10-03,26,52,0,True
13454,37,2024-10-04,WH-003,0,0,False,295.43,2024-10-04,26,52,0,True
13455,37,2024-10-05,WH-003,0,0,False,305.64,2024-10-05,26,52,0,True
13456,37,2024-10-06,WH-003,0,0,False,290.38,2024-10-06,26,52,0,True
13457,37,2024-10-07,WH-003,0,0,False,302.39,2024-10-07,26,52,0,True
13458,37,2024-10-08,WH-003,0,0,False,294.97,2024-10-08,26,52,0,True
13459,37,2024-10-09,WH-003,51,5,False,305.58,2024-10-09,26,52,46,False
13460,37,2024-10-10,WH-003,48,5,False,293.19,2024-10-10,26,52,43,False
13461,37,2024-10-11,WH-003,43,7,False,300.88,2024-10-11,26,52,36,False
13462,37,2024-10-12,WH-003,41,7,False,295.59,2024-10-12,26,52,34,False
13463,37,2024-10-13,WH-003,40,8,False,289.55,2024-10-13,26,52,32,False
13464,37,2024-10-14,WH-003,39,5,False,294.97,2024-10-14,26,52,34,False
13465,37,2024-10-15,WH-003,37,6,False,303.29,2024-10-15,26,52,31,False
13466,37,2024-10-16,WH-003,36,0,False,293.25,2024-10-16,26,52,36,False
13467,37,2024-10-17,WH-003,31,7,False,293.7,2024-10-17,26,52,24,True
13468,37,2024-10-18,WH-003,28,6,False,298.36,2024-10-18,26,52,22,True
13469,37,2024-10-19,WH-003,25,1,True,294.74,2024-10-19,26,52,24,True
13470,37,2024-10-20,WH-003,24,5,False,297.21,2024-10-20,26,52,19,True
13471,37,2024-10-21,WH-003,21,0,False,294.16,2024-10-21,26,52,21,True
13472,37,2024-10-22,WH-003,18,4,False,300.02,2024-10-22,26,52,14,True
13473,37,2024-10-23,WH-003,13,2,False,298.97,2024-10-23,26,52,11,True
13474,37,2024-10-24,WH-003,9,2,False,288.61,2024-10-24,26,52,7,True
13475,37,2024-10-25,WH-003,7,1,False,292.16,2024-10-25,26,52,6,True
13476,37,2024-10-26,WH-003,6,1,False,306.09,2024-10-26,26,52,5,True
13477,37,2024-10-27,WH-003,4,0,False,290.03,2024-10-27,26,52,4,True
13478,37,2024-10-28,WH-003,3,0,False,291.81,2024-10-28,26,52,3,True
13479,37,2024-10-29,WH-003,0,0,False,289.21,2024-10-29,26,52,0,True
13480,37,2024-10-30,WH-003,0,0,False,293.75,2024-10-30,26,52,0,True
13481,37,2024-10-31,WH-003,0,0,False,301.83,2024-10-31,26,52,0,True
13482,37,2024-11-01,WH-003,0,0,False,289.63,2024-11-01,26,52,0,True
13483,37,2024-11-02,WH-003,0,0,False,305.74,2024-11-02,26,52,0,True
13484,37,2024-11-03,WH-003,51,1,False,297.83,2024-11-03,26,52,50,False
13485,37,2024-11-04,WH-003,48,6,False,292.54,2024-11-04,26,52,42,False
13486,37,2024-11-05,WH-003,42,0,False,295.19,2024-11-05,26,52,42,False
13487,37,2024-11-06,WH-003,41,1,False,288.53,2024-11-06,26,52,40,False
13488,37,2024-11-07,WH-003,39,8,False,303.86,2024-11-07,26,52,31,False
13489,37,2024-11-08,WH-003,36,2,False,300.24,2024-11-08,26,52,34,False
13490,37,2024-11-09,WH-003,34,3,False,296.85,2024-11-09,26,52,31,False
13491,37,2024-11-10,WH-003,33,7,False,290.56,2024-11-10,26,52,26,True
13492,37,2024-11-11,WH-003,31,4,False,305.77,2024-11-11,26,52,27,False
13493,37,2024-11-12,WH-003,28,7,False,299.63,2024-11-12,26,52,21,True
13494,37,2024-11-13,WH-003,22,3,True,303.62,2024-11-13,26,52,19,True
13495,37,2024-11-14,WH-003,20,5,False,296.12,2024-11-14,26,52,15,True
13496,37,2024-11-15,WH-003,19,0,False,288.88,2024-11-15,26,52,19,True
13497,37,2024-11-16,WH-003,18,2,False,293.21,2024-11-16,26,52,16,True
13498,37,2024-11-17,WH-003,16,3,False,293.19,2024-11-17,26,52,13,True
13499,37,2024-11-18,WH-003,13,0,False,298.86,2024-11-18,26,52,13,True
13500,37,2024-11-19,WH-003,9,0,False,296.85,2024-11-19,26,52,9,True
13501,37,2024-11-20,WH-003,7,0,False,302.11,2024-11-20,26,52,7,True
13502,37,2024-11-21,WH-003,1,0,False,300.04,2024-11-21,26,52,1,True
13503,37,2024-11-22,WH-003,0,0,False,293.07,2024-11-22,26,52,0,True
13504,37,2024-11-23,WH-003,0,0,False,297.01,2024-11-23,26,52,0,True
13505,37,2024-11-24,WH-003,0,0,False,289.08,2024-11-24,26,52,0,True
13506,37,2024-11-25,WH-003,0,0,False,302.3,2024-11-25,26,52,0,True
13507,37,2024-11-26,WH-003,0,0,False,301.62,2024-11-26,26,52,0,True
13508,37,2024-11-27,WH-003,0,0,False,297.46,2024-11-27,26,52,0,True
13509,37,2024-11-28,WH-003,51,10,False,302.92,2024-11-28,26,52,41,False
