forecast_id,product_id,forecast_date,generated_at,model_name,model_version,predicted_demand,lower_bound_95,upper_bound_95,actual_demand,mae,mape,confidence_score,horizon_days
3072,34,2024-11-05,2024-10-29,xgboost_demand_v1,1.0.0,3.37,2.7,4.04,3.0,0.37,9.25,0.8779,7
3073,34,2024-11-06,2024-10-30,xgboost_demand_v1,1.0.0,3.34,2.67,4.01,1.0,2.34,100.0,0.8861,7
3074,34,2024-11-07,2024-10-31,xgboost_demand_v1,1.0.0,2.77,2.22,3.32,1.0,1.77,88.5,0.9243,7
3075,34,2024-11-08,2024-11-01,xgboost_demand_v1,1.0.0,4.11,3.29,4.93,2.0,2.11,70.3333,0.6308,7
3076,34,2024-11-09,2024-11-02,xgboost_demand_v1,1.0.0,2.13,1.7,2.56,1.0,1.13,56.5,0.8175,7
3077,34,2024-11-10,2024-11-03,xgboost_demand_v1,1.0.0,1.56,1.25,1.87,1.0,0.56,28.0,0.8693,7
3078,34,2024-11-11,2024-11-04,xgboost_demand_v1,1.0.0,2.75,2.2,3.3,2.0,0.75,25.0,0.9152,7
3079,34,2024-11-12,2024-11-05,xgboost_demand_v1,1.0.0,3.27,2.62,3.92,4.0,0.73,14.6,0.9095,7
3080,34,2024-11-13,2024-11-06,xgboost_demand_v1,1.0.0,2.83,2.26,3.4,2.0,0.83,27.6667,0.9428,7
3081,34,2024-11-14,2024-11-07,xgboost_demand_v1,1.0.0,2.95,2.36,3.54,4.0,1.05,21.0,0.984,7
3082,34,2024-11-15,2024-11-08,xgboost_demand_v1,1.0.0,3.62,2.9,4.34,3.0,0.62,15.5,0.7926,7
3083,34,2024-11-16,2024-11-09,xgboost_demand_v1,1.0.0,2.05,1.64,2.46,2.0,0.05,1.6667,0.862,7
3084,34,2024-11-17,2024-11-10,xgboost_demand_v1,1.0.0,1.73,1.38,2.08,2.0,0.27,9.0,0.9593,7
3085,34,2024-11-18,2024-11-11,xgboost_demand_v1,1.0.0,2.92,2.34,3.5,3.0,0.08,2.0,0.9736,7
3086,34,2024-11-19,2024-11-12,xgboost_demand_v1,1.0.0,2.26,1.81,2.71,2.0,0.26,8.6667,0.7546,7
3087,34,2024-11-20,2024-11-13,xgboost_demand_v1,1.0.0,3.17,2.54,3.8,7.0,3.83,47.875,0.9449,7
3088,34,2024-11-21,2024-11-14,xgboost_demand_v1,1.0.0,2.23,1.78,2.68,4.0,1.77,35.4,0.744,7
3089,34,2024-11-22,2024-11-15,xgboost_demand_v1,1.0.0,2.63,2.1,3.16,2.0,0.63,21.0,0.8761,7
3090,34,2024-11-23,2024-11-16,xgboost_demand_v1,1.0.0,1.54,1.23,1.85,1.0,0.54,27.0,0.8555,7
3091,34,2024-11-24,2024-11-17,xgboost_demand_v1,1.0.0,2.02,1.62,2.42,1.0,1.02,51.0,0.8756,7
3092,34,2024-11-25,2024-11-18,xgboost_demand_v1,1.0.0,3.12,2.5,3.74,4.0,0.88,17.6,0.9591,7
3093,34,2024-11-26,2024-11-19,xgboost_demand_v1,1.0.0,3.22,2.58,3.86,2.0,1.22,40.6667,0.927,7
3094,34,2024-11-27,2024-11-20,xgboost_demand_v1,1.0.0,2.5,2.0,3.0,1.0,1.5,75.0,0.833,7
3095,34,2024-11-28,2024-11-21,xgboost_demand_v1,1.0.0,3.47,2.78,4.16,1.0,2.47,100.0,0.8441,7
3096,34,2024-11-29,2024-11-22,xgboost_demand_v1,1.0.0,7.54,6.03,9.05,9.0,1.46,14.6,0.99,7
3097,34,2024-11-30,2024-11-23,xgboost_demand_v1,1.0.0,3.36,2.69,4.03,5.0,1.64,27.3333,0.8486,7
3098,34,2024-12-01,2024-11-24,xgboost_demand_v1,1.0.0,2.77,2.22,3.32,3.0,0.23,5.75,0.9505,7
3099,34,2024-12-02,2024-11-25,xgboost_demand_v1,1.0.0,3.27,2.62,3.92,2.0,1.27,42.3333,0.7882,7
3100,34,2024-12-03,2024-11-26,xgboost_demand_v1,1.0.0,2.46,1.97,2.95,4.0,1.54,30.8,0.9122,7
3101,34,2024-12-04,2024-11-27,xgboost_demand_v1,1.0.0,2.81,2.25,3.37,3.0,0.19,4.75,0.9579,7
3102,34,2024-12-05,2024-11-28,xgboost_demand_v1,1.0.0,2.72,2.18,3.26,2.0,0.72,24.0,0.99,7
3103,34,2024-12-06,2024-11-29,xgboost_demand_v1,1.0.0,2.48,1.98,2.98,3.0,0.52,13.0,0.9187,7
3104,34,2024-12-07,2024-11-30,xgboost_demand_v1,1.0.0,1.73,1.38,2.08,1.0,0.73,36.5,0.9314,7
3105,34,2024-12-08,2024-12-01,xgboost_demand_v1,1.0.0,1.71,1.37,2.05,2.0,0.29,9.6667,0.9419,7
3106,34,2024-12-09,2024-12-02,xgboost_demand_v1,1.0.0,2.66,2.13,3.19,1.0,1.66,83.0,0.9852,7
3107,34,2024-12-10,2024-12-03,xgboost_demand_v1,1.0.0,2.65,2.12,3.18,5.0,2.35,39.1667,0.9802,7
3108,34,2024-12-11,2024-12-04,xgboost_demand_v1,1.0.0,2.38,1.9,2.86,2.0,0.38,12.6667,0.8833,7
3109,34,2024-12-12,2024-12-05,xgboost_demand_v1,1.0.0,2.18,1.74,2.62,4.0,1.82,36.4,0.8081,7
3110,34,2024-12-13,2024-12-06,xgboost_demand_v1,1.0.0,2.98,2.38,3.58,1.0,1.98,99.0,0.8974,7
3111,34,2024-12-14,2024-12-07,xgboost_demand_v1,1.0.0,1.49,1.19,1.79,1.0,0.49,24.5,0.9198,7
3112,34,2024-12-15,2024-12-08,xgboost_demand_v1,1.0.0,1.71,1.37,2.05,1.0,0.71,35.5,0.9434,7
3113,34,2024-12-16,2024-12-09,xgboost_demand_v1,1.0.0,2.81,2.25,3.37,3.0,0.19,4.75,0.9601,7
3114,34,2024-12-17,2024-12-10,xgboost_demand_v1,1.0.0,2.74,2.19,3.29,2.0,0.74,24.6667,0.9866,7
3115,34,2024-12-18,2024-12-11,xgboost_demand_v1,1.0.0,3.35,2.68,4.02,1.0,2.35,100.0,0.7589,7
3116,34,2024-12-19,2024-12-12,xgboost_demand_v1,1.0.0,2.27,1.82,2.72,1.0,1.27,63.5,0.8412,7
3117,34,2024-12-20,2024-12-13,xgboost_demand_v1,1.0.0,2.62,2.1,3.14,1.0,1.62,81.0,0.9693,7
3118,34,2024-12-21,2024-12-14,xgboost_demand_v1,1.0.0,1.61,1.29,1.93,1.0,0.61,30.5,0.99,7
3119,34,2024-12-22,2024-12-15,xgboost_demand_v1,1.0.0,1.73,1.38,2.08,2.0,0.27,9.0,0.935,7
3120,34,2024-12-23,2024-12-16,xgboost_demand_v1,1.0.0,2.66,2.13,3.19,3.0,0.34,8.5,0.9859,7
3121,34,2024-12-24,2024-12-17,xgboost_demand_v1,1.0.0,4.66,3.73,5.59,3.0,1.66,41.5,0.9088,7
3122,34,2024-12-25,2024-12-18,xgboost_demand_v1,1.0.0,0.67,0.54,0.8,2.0,1.33,44.3333,0.8297,7
3123,34,2024-12-26,2024-12-19,xgboost_demand_v1,1.0.0,2.6,2.08,3.12,1.0,1.6,80.0,0.9618,7
3124,34,2024-12-27,2024-12-20,xgboost_demand_v1,1.0.0,2.31,1.85,2.77,4.0,1.69,33.8,0.8546,7
3125,34,2024-12-28,2024-12-21,xgboost_demand_v1,1.0.0,1.77,1.42,2.12,1.0,0.77,38.5,0.9063,7
3126,34,2024-12-29,2024-12-22,xgboost_demand_v1,1.0.0,1.35,1.08,1.62,0.0,1.35,100.0,0.8329,7
3127,34,2024-12-30,2024-12-23,xgboost_demand_v1,1.0.0,2.77,2.22,3.32,3.0,0.23,5.75,0.9741,7
3128,34,2024-12-31,2024-12-24,xgboost_demand_v1,1.0.0,3.84,3.07,4.61,3.0,0.84,21.0,0.8154,7
3129,35,2024-10-01,2024-09-24,xgboost_demand_v1,1.0.0,43.56,34.85,52.27,13.0,30.56,100.0,0.8538,7
3130,35,2024-10-02,2024-09-25,xgboost_demand_v1,1.0.0,39.29,31.43,47.15,13.0,26.29,100.0,0.9662,7
3131,35,2024-10-03,2024-09-26,xgboost_demand_v1,1.0.0,37.29,29.83,44.75,18.0,19.29,100.0,0.9814,7
3132,35,2024-10-04,2024-09-27,xgboost_demand_v1,1.0.0,41.9,33.52,50.28,36.0,5.9,15.9459,0.8974,7
3133,35,2024-10-05,2024-09-28,xgboost_demand_v1,1.0.0,27.45,21.96,32.94,3.0,24.45,100.0,0.7959,7
3134,35,2024-10-06,2024-09-29,xgboost_demand_v1,1.0.0,20.13,16.1,24.16,22.0,1.87,8.1304,0.883,7
3135,35,2024-10-07,2024-09-30,xgboost_demand_v1,1.0.0,31.61,25.29,37.93,22.0,9.61,41.7826,0.8319,7
3136,35,2024-10-08,2024-10-01,xgboost_demand_v1,1.0.0,33.21,26.57,39.85,39.0,5.79,14.475,0.8739,7
3137,35,2024-10-09,2024-10-02,xgboost_demand_v1,1.0.0,35.71,28.57,42.85,14.0,21.71,100.0,0.9397,7
3138,35,2024-10-10,2024-10-03,xgboost_demand_v1,1.0.0,36.9,29.52,44.28,7.0,29.9,100.0,0.9709,7
3139,35,2024-10-11,2024-10-04,xgboost_demand_v1,1.0.0,45.98,36.78,55.18,30.0,15.98,51.5484,0.7901,7
3140,35,2024-10-12,2024-10-05,xgboost_demand_v1,1.0.0,23.32,18.66,27.98,20.0,3.32,15.8095,0.977,7
3141,35,2024-10-13,2024-10-06,xgboost_demand_v1,1.0.0,21.57,17.26,25.88,4.0,17.57,100.0,0.946,7
3142,35,2024-10-14,2024-10-07,xgboost_demand_v1,1.0.0,45.65,36.52,54.78,14.0,31.65,100.0,0.7987,7
3143,35,2024-10-15,2024-10-08,xgboost_demand_v1,1.0.0,37.34,29.87,44.81,7.0,30.34,100.0,0.9826,7
3144,35,2024-10-16,2024-10-09,xgboost_demand_v1,1.0.0,42.07,33.66,50.48,35.0,7.07,19.6389,0.8928,7
3145,35,2024-10-17,2024-10-10,xgboost_demand_v1,1.0.0,33.78,27.02,40.54,18.0,15.78,83.0526,0.889,7
3146,35,2024-10-18,2024-10-11,xgboost_demand_v1,1.0.0,43.72,34.98,52.46,25.0,18.72,72.0,0.8495,7
3147,35,2024-10-19,2024-10-12,xgboost_demand_v1,1.0.0,22.23,17.78,26.68,14.0,8.23,54.8667,0.9749,7
3148,35,2024-10-20,2024-10-13,xgboost_demand_v1,1.0.0,22.02,17.62,26.42,29.0,6.98,23.2667,0.9657,7
3149,35,2024-10-21,2024-10-14,xgboost_demand_v1,1.0.0,29.67,23.74,35.6,1.0,28.67,100.0,0.7809,7
3150,35,2024-10-22,2024-10-15,xgboost_demand_v1,1.0.0,35.3,28.24,42.36,14.0,21.3,100.0,0.929,7
3151,35,2024-10-23,2024-10-16,xgboost_demand_v1,1.0.0,31.92,25.54,38.3,49.0,17.08,34.16,0.8399,7
3152,35,2024-10-24,2024-10-17,xgboost_demand_v1,1.0.0,38.84,31.07,46.61,13.0,25.84,100.0,0.9778,7
3153,35,2024-10-25,2024-10-18,xgboost_demand_v1,1.0.0,33.45,26.76,40.14,40.0,6.55,15.9756,0.8803,7
3154,35,2024-10-26,2024-10-19,xgboost_demand_v1,1.0.0,18.2,14.56,21.84,4.0,14.2,100.0,0.7982,7
3155,35,2024-10-27,2024-10-20,xgboost_demand_v1,1.0.0,24.4,19.52,29.28,6.0,18.4,100.0,0.9296,7
3156,35,2024-10-28,2024-10-21,xgboost_demand_v1,1.0.0,34.57,27.66,41.48,65.0,30.43,46.1061,0.9098,7
3157,35,2024-10-29,2024-10-22,xgboost_demand_v1,1.0.0,34.35,27.48,41.22,17.0,17.35,96.3889,0.904,7
3158,35,2024-10-30,2024-10-23,xgboost_demand_v1,1.0.0,49.61,39.69,59.53,35.0,14.61,40.5833,0.6944,7
3159,35,2024-10-31,2024-10-24,xgboost_demand_v1,1.0.0,35.04,28.03,42.05,14.0,21.04,100.0,0.9222,7
3160,35,2024-11-01,2024-10-25,xgboost_demand_v1,1.0.0,40.39,32.31,48.47,20.0,20.39,97.0952,0.8813,7
3161,35,2024-11-02,2024-10-26,xgboost_demand_v1,1.0.0,18.52,14.82,22.22,7.0,11.52,100.0,0.8552,7
3162,35,2024-11-03,2024-10-27,xgboost_demand_v1,1.0.0,22.42,17.94,26.9,3.0,19.42,100.0,0.965,7
3163,35,2024-11-04,2024-10-28,xgboost_demand_v1,1.0.0,38.68,30.94,46.42,24.0,14.68,58.72,0.9285,7
3164,35,2024-11-05,2024-10-29,xgboost_demand_v1,1.0.0,28.25,22.6,33.9,22.0,6.25,27.1739,0.7826,7
3165,35,2024-11-06,2024-10-30,xgboost_demand_v1,1.0.0,30.32,24.26,36.38,27.0,3.32,11.8571,0.8398,7
3166,35,2024-11-07,2024-10-31,xgboost_demand_v1,1.0.0,41.25,33.0,49.5,38.0,3.25,8.3333,0.8574,7
3167,35,2024-11-08,2024-11-01,xgboost_demand_v1,1.0.0,34.25,27.4,41.1,10.0,24.25,100.0,0.9488,7
3168,35,2024-11-09,2024-11-02,xgboost_demand_v1,1.0.0,21.84,17.47,26.21,5.0,16.84,100.0,0.99,7
3169,35,2024-11-10,2024-11-03,xgboost_demand_v1,1.0.0,24.44,19.55,29.33,2.0,22.44,100.0,0.8717,7
3170,35,2024-11-11,2024-11-04,xgboost_demand_v1,1.0.0,41.73,33.38,50.08,16.0,25.73,100.0,0.8441,7
3171,35,2024-11-12,2024-11-05,xgboost_demand_v1,1.0.0,33.37,26.7,40.04,4.0,29.37,100.0,0.9243,7
3172,35,2024-11-13,2024-11-06,xgboost_demand_v1,1.0.0,35.98,28.78,43.18,46.0,10.02,21.3191,0.99,7
3173,35,2024-11-14,2024-11-07,xgboost_demand_v1,1.0.0,33.81,27.05,40.57,15.0,18.81,100.0,0.9365,7
3174,35,2024-11-15,2024-11-08,xgboost_demand_v1,1.0.0,35.21,28.17,42.25,8.0,27.21,100.0,0.9753,7
3175,35,2024-11-16,2024-11-09,xgboost_demand_v1,1.0.0,20.0,16.0,24.0,6.0,14.0,100.0,0.9235,7
3176,35,2024-11-17,2024-11-10,xgboost_demand_v1,1.0.0,20.54,16.43,24.65,35.0,14.46,40.1667,0.9482,7
3177,35,2024-11-18,2024-11-11,xgboost_demand_v1,1.0.0,44.67,35.74,53.6,13.0,31.67,100.0,0.7627,7
3178,35,2024-11-19,2024-11-12,xgboost_demand_v1,1.0.0,33.8,27.04,40.56,12.0,21.8,100.0,0.9362,7
3179,35,2024-11-20,2024-11-13,xgboost_demand_v1,1.0.0,24.37,19.5,29.24,15.0,9.37,58.5625,0.6752,7
3180,35,2024-11-21,2024-11-14,xgboost_demand_v1,1.0.0,34.94,27.95,41.93,32.0,2.94,8.9091,0.9679,7
3181,35,2024-11-22,2024-11-15,xgboost_demand_v1,1.0.0,28.36,22.69,34.03,33.0,4.64,13.6471,0.7857,7
3182,35,2024-11-23,2024-11-16,xgboost_demand_v1,1.0.0,22.51,18.01,27.01,20.0,2.51,11.9524,0.9609,7
3183,35,2024-11-24,2024-11-17,xgboost_demand_v1,1.0.0,21.15,16.92,25.38,9.0,12.15,100.0,0.9765,7
3184,35,2024-11-25,2024-11-18,xgboost_demand_v1,1.0.0,45.22,36.18,54.26,22.0,23.22,100.0,0.7473,7
3185,35,2024-11-26,2024-11-19,xgboost_demand_v1,1.0.0,40.41,32.33,48.49,12.0,28.41,100.0,0.8807,7
3186,35,2024-11-27,2024-11-20,xgboost_demand_v1,1.0.0,26.75,21.4,32.1,49.0,22.25,44.5,0.7411,7
3187,35,2024-11-28,2024-11-21,xgboost_demand_v1,1.0.0,30.37,24.3,36.44,15.0,15.37,96.0625,0.8413,7
3188,35,2024-11-29,2024-11-22,xgboost_demand_v1,1.0.0,86.74,69.39,104.09,100.0,13.26,13.1287,0.9612,7
3189,35,2024-11-30,2024-11-23,xgboost_demand_v1,1.0.0,49.02,39.22,58.82,11.0,38.02,100.0,0.9713,7
3190,35,2024-12-01,2024-11-24,xgboost_demand_v1,1.0.0,45.55,36.44,54.66,8.0,37.55,100.0,0.8901,7
3191,35,2024-12-02,2024-11-25,xgboost_demand_v1,1.0.0,40.56,32.45,48.67,33.0,7.56,22.2353,0.9326,7
3192,35,2024-12-03,2024-11-26,xgboost_demand_v1,1.0.0,40.33,32.26,48.4,26.0,14.33,53.0741,0.9386,7
3193,35,2024-12-04,2024-11-27,xgboost_demand_v1,1.0.0,35.64,28.51,42.77,29.0,6.64,22.1333,0.9379,7
3194,35,2024-12-05,2024-11-28,xgboost_demand_v1,1.0.0,36.32,29.06,43.58,14.0,22.32,100.0,0.9558,7
3195,35,2024-12-06,2024-11-29,xgboost_demand_v1,1.0.0,39.45,31.56,47.34,51.0,11.55,22.2115,0.9618,7
3196,35,2024-12-07,2024-11-30,xgboost_demand_v1,1.0.0,23.66,18.93,28.39,42.0,18.34,42.6512,0.9623,7
3197,35,2024-12-08,2024-12-01,xgboost_demand_v1,1.0.0,24.03,19.22,28.84,13.0,11.03,78.7857,0.9459,7
3198,35,2024-12-09,2024-12-02,xgboost_demand_v1,1.0.0,33.93,27.14,40.72,19.0,14.93,74.65,0.8928,7
3199,35,2024-12-10,2024-12-03,xgboost_demand_v1,1.0.0,37.68,30.14,45.22,3.0,34.68,100.0,0.99,7
3200,35,2024-12-11,2024-12-04,xgboost_demand_v1,1.0.0,42.39,33.91,50.87,18.0,24.39,100.0,0.8845,7
3201,35,2024-12-12,2024-12-05,xgboost_demand_v1,1.0.0,35.22,28.18,42.26,38.0,2.78,7.1282,0.9268,7
3202,35,2024-12-13,2024-12-06,xgboost_demand_v1,1.0.0,40.24,32.19,48.29,25.0,15.24,58.6154,0.941,7
3203,35,2024-12-14,2024-12-07,xgboost_demand_v1,1.0.0,20.34,16.27,24.41,20.0,0.34,1.619,0.892,7
3204,35,2024-12-15,2024-12-08,xgboost_demand_v1,1.0.0,22.61,18.09,27.13,41.0,18.39,43.7857,0.99,7
3205,35,2024-12-16,2024-12-09,xgboost_demand_v1,1.0.0,40.8,32.64,48.96,27.0,13.8,49.2857,0.9263,7
3206,35,2024-12-17,2024-12-10,xgboost_demand_v1,1.0.0,41.69,33.35,50.03,27.0,14.69,52.4643,0.9028,7
3207,35,2024-12-18,2024-12-11,xgboost_demand_v1,1.0.0,33.98,27.18,40.78,20.0,13.98,66.5714,0.8943,7
3208,35,2024-12-19,2024-12-12,xgboost_demand_v1,1.0.0,23.74,18.99,28.49,4.0,19.74,100.0,0.6249,7
3209,35,2024-12-20,2024-12-13,xgboost_demand_v1,1.0.0,44.18,35.34,53.02,13.0,31.18,100.0,0.8373,7
3210,35,2024-12-21,2024-12-14,xgboost_demand_v1,1.0.0,26.27,21.02,31.52,32.0,5.73,17.3636,0.8479,7
3211,35,2024-12-22,2024-12-15,xgboost_demand_v1,1.0.0,17.44,13.95,20.93,22.0,4.56,19.8261,0.7648,7
3212,35,2024-12-23,2024-12-16,xgboost_demand_v1,1.0.0,40.23,32.18,48.28,49.0,8.77,17.54,0.9414,7
3213,35,2024-12-24,2024-12-17,xgboost_demand_v1,1.0.0,73.02,58.42,87.62,92.0,18.98,20.4086,0.9886,7
3214,35,2024-12-25,2024-12-18,xgboost_demand_v1,1.0.0,13.28,10.62,15.94,1.0,12.28,100.0,0.8354,7
3215,35,2024-12-26,2024-12-19,xgboost_demand_v1,1.0.0,43.81,35.05,52.57,42.0,1.81,4.2093,0.847,7
3216,35,2024-12-27,2024-12-20,xgboost_demand_v1,1.0.0,42.25,33.8,50.7,2.0,40.25,100.0,0.8882,7
3217,35,2024-12-28,2024-12-21,xgboost_demand_v1,1.0.0,21.92,17.54,26.3,13.0,8.92,63.7143,0.9613,7
3218,35,2024-12-29,2024-12-22,xgboost_demand_v1,1.0.0,16.22,12.98,19.46,16.0,0.22,1.2941,0.7113,7
3219,35,2024-12-30,2024-12-23,xgboost_demand_v1,1.0.0,39.99,31.99,47.99,23.0,16.99,70.7917,0.9475,7
3220,35,2024-12-31,2024-12-24,xgboost_demand_v1,1.0.0,39.39,31.51,47.27,7.0,32.39,100.0,0.8639,7
3221,36,2024-10-01,2024-09-24,xgboost_demand_v1,1.0.0,3.92,3.14,4.7,1.0,2.92,100.0,0.7831,7
3222,36,2024-10-02,2024-09-25,xgboost_demand_v1,1.0.0,6.74,5.39,8.09,1.0,5.74,100.0,0.6528,7
3223,36,2024-10-03,2024-09-26,xgboost_demand_v1,1.0.0,4.57,3.66,5.48,2.0,2.57,85.6667,0.9139,7
3224,36,2024-10-04,2024-09-27,xgboost_demand_v1,1.0.0,5.32,4.26,6.38,4.0,1.32,26.4,0.9365,7
3225,36,2024-10-05,2024-09-28,xgboost_demand_v1,1.0.0,3.31,2.65,3.97,2.0,1.31,43.6667,0.8954,7
3226,36,2024-10-06,2024-09-29,xgboost_demand_v1,1.0.0,3.16,2.53,3.79,4.0,0.84,16.8,0.9473,7
3227,36,2024-10-07,2024-09-30,xgboost_demand_v1,1.0.0,3.29,2.63,3.95,1.0,2.29,100.0,0.6577,7
3228,36,2024-10-08,2024-10-01,xgboost_demand_v1,1.0.0,5.9,4.72,7.08,1.0,4.9,100.0,0.8206,7
3229,36,2024-10-09,2024-10-02,xgboost_demand_v1,1.0.0,4.97,3.98,5.96,1.0,3.97,100.0,0.99,7
3230,36,2024-10-10,2024-10-03,xgboost_demand_v1,1.0.0,5.27,4.22,6.32,3.0,2.27,56.75,0.9462,7
3231,36,2024-10-11,2024-10-04,xgboost_demand_v1,1.0.0,4.56,3.65,5.47,1.0,3.56,100.0,0.9122,7
3232,36,2024-10-12,2024-10-05,xgboost_demand_v1,1.0.0,2.67,2.14,3.2,1.0,1.67,83.5,0.8911,7
3233,36,2024-10-13,2024-10-06,xgboost_demand_v1,1.0.0,2.69,2.15,3.23,2.0,0.69,23.0,0.8977,7
3234,36,2024-10-14,2024-10-07,xgboost_demand_v1,1.0.0,4.52,3.62,5.42,3.0,1.52,38.0,0.9039,7
3235,36,2024-10-15,2024-10-08,xgboost_demand_v1,1.0.0,4.63,3.7,5.56,1.0,3.63,100.0,0.9263,7
3236,36,2024-10-16,2024-10-09,xgboost_demand_v1,1.0.0,5.73,4.58,6.88,2.0,3.73,100.0,0.8536,7
3237,36,2024-10-17,2024-10-10,xgboost_demand_v1,1.0.0,4.74,3.79,5.69,2.0,2.74,91.3333,0.948,7
3238,36,2024-10-18,2024-10-11,xgboost_demand_v1,1.0.0,5.32,4.26,6.38,2.0,3.32,100.0,0.9356,7
3239,36,2024-10-19,2024-10-12,xgboost_demand_v1,1.0.0,2.79,2.23,3.35,1.0,1.79,89.5,0.9293,7
3240,36,2024-10-20,2024-10-13,xgboost_demand_v1,1.0.0,3.14,2.51,3.77,0.0,3.14,100.0,0.9518,7
3241,36,2024-10-21,2024-10-14,xgboost_demand_v1,1.0.0,4.98,3.98,5.98,3.0,1.98,49.5,0.99,7
3242,36,2024-10-22,2024-10-15,xgboost_demand_v1,1.0.0,4.63,3.7,5.56,2.0,2.63,87.6667,0.9257,7
3243,36,2024-10-23,2024-10-16,xgboost_demand_v1,1.0.0,4.16,3.33,4.99,3.0,1.16,29.0,0.8313,7
3244,36,2024-10-24,2024-10-17,xgboost_demand_v1,1.0.0,5.23,4.18,6.28,2.0,3.23,100.0,0.954,7
3245,36,2024-10-25,2024-10-18,xgboost_demand_v1,1.0.0,4.41,3.53,5.29,4.0,0.41,8.2,0.8814,7
3246,36,2024-10-26,2024-10-19,xgboost_demand_v1,1.0.0,3.18,2.54,3.82,2.0,1.18,39.3333,0.9407,7
3247,36,2024-10-27,2024-10-20,xgboost_demand_v1,1.0.0,2.43,1.94,2.92,2.0,0.43,14.3333,0.8106,7
3248,36,2024-10-28,2024-10-21,xgboost_demand_v1,1.0.0,4.57,3.66,5.48,4.0,0.57,11.4,0.9138,7
3249,36,2024-10-29,2024-10-22,xgboost_demand_v1,1.0.0,3.69,2.95,4.43,7.0,3.31,41.375,0.7371,7
3250,36,2024-10-30,2024-10-23,xgboost_demand_v1,1.0.0,4.38,3.5,5.26,3.0,1.38,34.5,0.8767,7
3251,36,2024-10-31,2024-10-24,xgboost_demand_v1,1.0.0,4.71,3.77,5.65,3.0,1.71,42.75,0.9429,7
3252,36,2024-11-01,2024-10-25,xgboost_demand_v1,1.0.0,6.37,5.1,7.64,1.0,5.37,100.0,0.8421,7
3253,36,2024-11-02,2024-10-26,xgboost_demand_v1,1.0.0,3.86,3.09,4.63,3.0,0.86,21.5,0.8288,7
3254,36,2024-11-03,2024-10-27,xgboost_demand_v1,1.0.0,3.7,2.96,4.44,2.0,1.7,56.6667,0.8793,7
3255,36,2024-11-04,2024-10-28,xgboost_demand_v1,1.0.0,5.87,4.7,7.04,7.0,1.13,14.125,0.9322,7
3256,36,2024-11-05,2024-10-29,xgboost_demand_v1,1.0.0,5.61,4.49,6.73,2.0,3.61,100.0,0.9795,7
3257,36,2024-11-06,2024-10-30,xgboost_demand_v1,1.0.0,5.08,4.06,6.1,3.0,2.08,52.0,0.9243,7
3258,36,2024-11-07,2024-10-31,xgboost_demand_v1,1.0.0,5.34,4.27,6.41,5.0,0.34,5.6667,0.9702,7
3259,36,2024-11-08,2024-11-01,xgboost_demand_v1,1.0.0,5.04,4.03,6.05,2.0,3.04,100.0,0.916,7
3260,36,2024-11-09,2024-11-02,xgboost_demand_v1,1.0.0,3.72,2.98,4.46,2.0,1.72,57.3333,0.8733,7
3261,36,2024-11-10,2024-11-03,xgboost_demand_v1,1.0.0,3.13,2.5,3.76,1.0,2.13,100.0,0.948,7
3262,36,2024-11-11,2024-11-04,xgboost_demand_v1,1.0.0,6.23,4.98,7.48,4.0,2.23,44.6,0.8676,7
3263,36,2024-11-12,2024-11-05,xgboost_demand_v1,1.0.0,4.57,3.66,5.48,2.0,2.57,85.6667,0.831,7
3264,36,2024-11-13,2024-11-06,xgboost_demand_v1,1.0.0,6.5,5.2,7.8,8.0,1.5,16.6667,0.818,7
3265,36,2024-11-14,2024-11-07,xgboost_demand_v1,1.0.0,5.0,4.0,6.0,7.0,2.0,25.0,0.9098,7
3266,36,2024-11-15,2024-11-08,xgboost_demand_v1,1.0.0,5.2,4.16,6.24,6.0,0.8,11.4286,0.9462,7
3267,36,2024-11-16,2024-11-09,xgboost_demand_v1,1.0.0,3.4,2.72,4.08,2.0,1.4,46.6667,0.9697,7
3268,36,2024-11-17,2024-11-10,xgboost_demand_v1,1.0.0,2.75,2.2,3.3,3.0,0.25,6.25,0.8319,7
3269,36,2024-11-18,2024-11-11,xgboost_demand_v1,1.0.0,5.48,4.38,6.58,3.0,2.48,62.0,0.99,7
3270,36,2024-11-19,2024-11-12,xgboost_demand_v1,1.0.0,5.19,4.15,6.23,3.0,2.19,54.75,0.9437,7
3271,36,2024-11-20,2024-11-13,xgboost_demand_v1,1.0.0,6.28,5.02,7.54,5.0,1.28,21.3333,0.8584,7
3272,36,2024-11-21,2024-11-14,xgboost_demand_v1,1.0.0,5.07,4.06,6.08,1.0,4.07,100.0,0.9214,7
3273,36,2024-11-22,2024-11-15,xgboost_demand_v1,1.0.0,6.42,5.14,7.7,1.0,5.42,100.0,0.8325,7
3274,36,2024-11-23,2024-11-16,xgboost_demand_v1,1.0.0,3.34,2.67,4.01,4.0,0.66,13.2,0.9864,7
3275,36,2024-11-24,2024-11-17,xgboost_demand_v1,1.0.0,2.98,2.38,3.58,1.0,1.98,99.0,0.9031,7
3276,36,2024-11-25,2024-11-18,xgboost_demand_v1,1.0.0,5.68,4.54,6.82,3.0,2.68,67.0,0.968,7
3277,36,2024-11-26,2024-11-19,xgboost_demand_v1,1.0.0,5.59,4.47,6.71,1.0,4.59,100.0,0.9829,7
3278,36,2024-11-27,2024-11-20,xgboost_demand_v1,1.0.0,4.79,3.83,5.75,5.0,0.21,3.5,0.8717,7
